Unnamed: 0,City,Place,PlaceID,CityID,ImageUrl,lat,lng,class
42,Varanasi,Ganges River,55,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,1.4038042499999999,103.79169008642856,tourism
43,Varanasi,Sarnath,160,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,25.3776274,83.0275999,place
44,Varanasi,Dasaswamedh Ghat,43,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,25.3062478,83.0101527,tourism
45,Varanasi,Shri Kashi Vishwanath Temple (Golden Temple),169,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
46,Varanasi,Banaras Ghats,14,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
47,Varanasi,Assi Ghat,10,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,25.2891654,83.0061752,tourism
48,Varanasi,Manikarnika Ghat,112,29,https://images.pexels.com/photos/8112531/pexels-photo-8112531.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,25.3107682,83.014021,tourism
49,Jaisalmer,Jaisalmer Fort,82,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,26.9127655,70.91249328704552,tourism
50,Jaisalmer,Gadsisar Sagar Lake,53,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
51,Jaisalmer,Kothari's Patwaon-Ki-Haveli,98,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
52,Jaisalmer,Kuldhara Abandoned Village,99,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
53,Jaisalmer,Jain Temples,81,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,13.2089597,75.9948839,amenity
54,Jaisalmer,Bada Bagh,12,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,26.9553812,70.8875904,amenity
55,Jaisalmer,Tanot Mata Temple,185,10,https://images.pexels.com/photos/12912712/pexels-photo-12912712.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,27.75871745,70.40129739400211,amenity
56,Srinagar,Dal Lake,40,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.11367785,74.8699911038808,natural
57,Srinagar,Shankaracharya Hill,165,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.079007,74.8436844,natural
58,Srinagar,Ghanta Ghar,57,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,24.593500499999998,76.16385813416275,highway
59,Srinagar,Nishat Garden,132,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.12534655,74.88153121020866,tourism
60,Srinagar,Sonamarg,175,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.302387,75.2965551,place
61,Srinagar,Nigeen Lake,130,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.121382350000005,74.82989660416709,natural
62,Srinagar,Indira Gandhi Tulip Garden,77,27,https://images.pexels.com/photos/5097161/pexels-photo-5097161.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
63,Leh,Pangong Tso,138,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,33.7063214,78.81723098347264,natural
64,Leh,Hall of Fame,68,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,48.130718900000005,11.54564609925964,tourism
65,Leh,Thiksey Monastery,190,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.05645665,77.66695824142539,amenity
66,Leh,Confluence of the Indus and Zanskar Rivers,37,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
67,Leh,Magnetic Hill,108,15,https://assets.traveltriangle.com/blog/wp-content/uploads/2016/11/Magnetic-hill-2.jpg,19.7959051,-155.335383,natural
68,Leh,Gurdwara Pathar Sahib,66,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.1916705,77.37587756883468,amenity
69,Leh,Leh Royal Palace,104,15,https://images.pexels.com/photos/570026/pexels-photo-570026.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.1541822,77.5772489,tourism
70,Jodhpur,Mehrangarh Fort,115,11,https://www.revv.co.in/blogs/wp-content/uploads/2021/12/Mehrangarh-fort.png,26.2995407,73.0195132,shop
71,Jodhpur,Umaid Bhawan Palace Museum,196,11,"https://media.cntraveler.com/photos/594001185fff7e434a15efbe/16:9/w_2560,c_limit/Exterior-UmaidBhawanPalaceTaj-India-CRHotel.jpg",26.2807207,73.0477046,tourism
72,Jodhpur,Jaswant Thada,88,11,https://upload.wikimedia.org/wikipedia/commons/a/ad/Jaswant_Thada_Dawn.jpg,26.3042996,73.0254094,tourism
73,Jodhpur,Ghanta Ghar,57,11,https://media-cdn.tripadvisor.com/media/photo-s/1a/0b/33/1f/also-known-as-ghanta.jpg,24.593500499999998,76.16385813416275,highway
74,Jodhpur,Mandore Garden,110,11,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_232090285_20191121132113_20191121132136.jpg,26.3504779,73.036346,leisure
75,Jodhpur,Rao Jodha Desert Rock Park,151,11,https://jodhpurtourism.in/images/places-to-visit/headers/rao-jodha-desert-rock-park-jodhpur-entry-fee-timings-holidays-reviews-header.jpg,26.3007638,73.01579,leisure
76,Jodhpur,Toorji Ka Jhalra (Toorji’s Step Well),194,11,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/8d/0e/2b/photo0jpg.jpg?w=1200&h=-1&s=1,,,
77,Pune,Dagadusheth Halwai Ganapati Temple,38,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
78,Pune,Sinhagad Fort,170,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,18.3651456,73.7552242,tourism
79,Pune,Darshan Museum,42,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
80,Pune,Aga Khan Palace,1,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,18.55239785,73.90162888660625,tourism
81,Pune,Shaniwar Wada,164,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,18.51938255,73.85535656171828,historic
82,Pune,Sri Balaji Mandir,177,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,18.5379356,73.7856984,amenity
83,Pune,Laxmi Road,103,26,https://images.pexels.com/photos/9404692/pexels-photo-9404692.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,30.3081556,78.0558747,highway
84,Aurangabad,Ellora Caves,52,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,20.026752549999998,75.17751524179019,tourism
85,Aurangabad,Bibi Ka Maqbara,21,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,19.901447599999997,75.32023314712913,tourism
86,Aurangabad,Grishneshwar Jyotirlinga Temple,62,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
87,Aurangabad,Jama Masjid,85,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,28.6506822,77.23296096363757,amenity
88,Aurangabad,Panchakki (Water Mill),137,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
89,Aurangabad,Aurangabad Caves,11,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,19.9172207,75.3119946,amenity
90,Aurangabad,Bhadra Maruti,19,4,https://images.pexels.com/photos/4882666/pexels-photo-4882666.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,20.0098134,75.1956726,amenity
91,Darjeeling,Padmaja Naidu Himalayan Zoological Park,135,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,27.0569265,88.25470053070994,tourism
92,Darjeeling,Tiger Hill,192,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,-45.128469,169.564806,natural
93,Darjeeling,Himalayan Mountaineering Institute,72,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,27.0583704,88.2539385,tourism
94,Darjeeling,Batasia Loop,16,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,27.0167011,88.2471186,historic
95,Darjeeling,Japanese Peace Pagoda,87,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,6.015856100000001,80.23790922012302,landuse
96,Darjeeling,Kanchenjunga Mountain,90,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
97,Darjeeling,Darjeeling Himalayan Railway,41,6,https://images.pexels.com/photos/1462892/pexels-photo-1462892.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,27.0162608,88.2476381,railway
98,Nainital,Nainital Lake,126,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.34351855,79.56044527876803,natural
99,Nainital,Goddess Naina Devi,59,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
100,Nainital,High Altitude Zoo,71,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
101,Nainital,Eco Cave Gardens,48,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
102,Nainital,Snow View Point,171,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,34.2253208,77.6162144,tourism
103,Nainital,Mukteshwar Temple,123,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
104,Nainital,Kainchi Dham,89,21,https://images.pexels.com/photos/13682120/pexels-photo-13682120.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
105,Manali,Hidimba Devi Temple,70,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
